"ID","Age","online","Grow.Palous","Grow.PN","Grow.SW","Grow.NE","Grow.SE","Grow.MW","Grow.OUS","Gender","Years","Rent","Supplier.Moscow","Supplier.Pullman","Supplier.Dwell","Supplier.Iwell","Supplier.IDK","Supplier.other","compareuse","statement","awareness","recreation","education","wildlif","energy","flood","Task","Choice","C1.1.Cost","C2.1LargR","C2.1SmallR","C2.1WasteW","C2.1GroundW","C3.1ARebate","C3.1GRebate","C3.1GRestrict","C3.1WRestrict","C4.1AqInj","C4.1Resv","C4.1NoStore","Check","Id2"
51,10,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,7,2,5,5,6,4,5,7,0,10,1,0,0,0,0,0,1,0,0,0,1,1,51.7
52,10,0,1,1,0,0,0,1,0,2,5,2,1,0,0,0,0,0,1,7,2,7,7,7,7,7,7,1,20,0,0,0,1,0,0,0,1,0,0,1,1,52.7
53,9,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,1,7,2,5,5,7,1,2,7,1,30,1,0,0,0,0,1,0,0,0,1,0,1,53.7
54,13,0,0,0,0,0,0,1,0,2,7,2,1,0,0,0,0,0,1,7,4,5,4,4,5,4,7,1,5,1,0,0,0,0,0,0,1,1,0,0,1,54.7
55,13,0,0,1,0,0,0,0,0,3,7,1,1,0,0,0,0,0,1,5,3,0,0,5,0,0,7,1,20,1,0,0,0,0,1,0,0,0,0,1,1,55.7
56,14,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,7,3,0,0,7,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1,56.7
57,13,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,1,0,2,6,5,6,7,7,7,0,5,1,0,0,0,0,0,1,0,0,1,0,1,57.7
58,9,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,1,0,1,6,2,6,6,6,5,5,7,1,10,0,1,0,0,0,0,1,0,0,0,1,1,58.7
59,14,0,1,1,0,0,0,0,0,1,7,2,1,0,0,0,0,0,1,5,2,5,3,5,5,5,7,1,0,0,1,0,0,1,0,0,0,1,0,0,1,59.7
60,15,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,1,6,1,6,6,5,5,5,7,0,30,1,0,0,0,0,1,0,0,0,1,0,1,60.7
61,9,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,1,0,1,7,2,5,5,7,7,7,7,0,30,0,0,1,0,0,0,1,0,0,1,0,1,61.7
62,13,0,0,0,0,0,1,0,0,2,6,2,1,0,0,0,0,0,1,7,2,6,5,6,6,7,7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,62.7
63,15,0,0,0,1,0,0,0,0,1,5,2,0,1,0,0,0,0,1,6,3,5,7,7,7,4,7,0,5,0,0,0,1,0,0,1,0,0,0,1,1,63.7
64,14,0,0,0,0,0,1,0,0,1,7,2,1,0,0,0,0,0,1,6,3,2,5,7,6,2,7,1,30,1,0,0,0,0,0,0,1,0,0,1,1,64.7
65,13,0,0,1,0,0,0,0,0,2,5,2,1,0,0,0,0,0,1,5,3,0,4,7,7,0,7,1,20,0,0,1,0,0,0,1,0,1,0,0,1,65.7
66,14,0,0,0,1,0,0,0,0,2,7,2,0,0,0,1,0,0,1,0,3,3,3,7,7,1,7,0,10,1,0,0,0,0,0,0,1,0,0,1,1,66.7
67,15,0,0,0,0,0,0,1,0,1,7,2,0,0,1,1,0,0,1,7,4,0,0,5,4,4,7,1,0,0,1,0,0,1,0,0,0,1,0,0,1,67.7
68,15,0,0,0,0,0,0,0,0,2,7,2,1,0,0,0,0,0,1,7,3,3,5,6,6,7,7,0,20,0,1,0,0,1,0,0,0,0,1,0,1,68.7
69,9,0,1,1,0,0,0,0,0,2,5,1,1,0,0,0,0,0,1,0,3,0,2,4,5,6,7,1,20,0,0,1,0,0,1,0,0,0,0,1,1,69.7
70,14,0,0,0,0,0,0,0,1,2,5,2,1,0,0,0,0,0,1,7,4,0,7,7,7,7,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,70.7
71,9,0,0,1,1,0,0,0,0,1,6,2,0,0,0,0,0,1,1,0,3,7,7,7,7,7,7,0,30,0,1,0,0,0,0,0,1,0,0,1,1,71.7
72,15,0,0,0,0,0,0,1,0,2,7,2,1,0,0,0,1,0,1,0,3,2,5,3,5,3,7,0,10,0,1,0,0,0,0,0,1,1,0,0,1,72.7
73,9,0,0,0,1,0,0,1,0,1,7,2,0,0,0,1,0,0,1,7,3,5,5,7,7,7,7,1,20,0,0,0,1,0,1,0,0,0,0,1,1,73.7
74,14,0,1,0,0,0,0,0,0,2,7,2,0,0,1,0,0,0,1,0,3,7,7,7,0,3,7,1,10,0,0,1,0,0,0,1,0,0,0,1,1,74.7
75,13,0,0,1,0,0,0,0,0,2,6,2,0,0,1,1,0,0,1,6,3,2,2,2,5,0,7,1,20,0,1,0,0,0,1,0,0,0,1,0,1,75.7
76,9,0,0,0,0,0,0,1,0,2,7,2,1,0,0,0,0,0,1,7,3,4,5,6,6,5,7,1,5,1,0,0,0,0,1,0,0,0,1,0,1,76.7
77,10,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,0,5,0,0,0,1,1,0,0,0,0,1,0,1,77.7
78,15,0,0,1,0,0,0,0,0,2,7,2,1,0,0,0,0,0,1,7,3,4,5,7,7,4,7,1,30,0,0,0,1,0,1,0,0,1,0,0,1,78.7
79,13,0,0,0,0,1,0,0,0,2,5,2,1,0,0,0,0,0,1,6,3,6,5,7,7,5,7,0,30,0,0,0,1,0,1,0,0,0,1,0,1,79.7
80,15,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,0,1,7,3,4,3,5,2,5,7,0,30,0,0,1,0,0,1,0,0,1,0,0,1,80.7
81,14,0,1,0,0,0,0,0,1,2,7,2,1,0,0,0,0,0,1,7,4,1,1,3,7,3,7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,81.7
82,10,0,1,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,1,7,3,3,4,5,2,5,7,1,20,0,1,0,0,0,0,0,1,0,1,0,1,82.7
83,15,0,1,0,0,0,0,0,0,2,5,2,1,0,0,0,0,1,1,5,3,5,6,5,4,3,7,0,0,0,1,0,0,0,0,0,1,1,0,0,1,83.7
84,13,0,1,0,0,0,0,0,0,2,7,2,1,0,0,0,0,0,1,7,3,5,5,7,7,7,7,1,20,0,1,0,0,0,0,1,0,0,0,1,1,84.7
85,15,0,0,0,0,0,0,1,0,1,6,2,1,0,0,0,0,0,1,7,3,5,5,7,5,7,7,0,5,0,0,0,1,1,0,0,0,1,0,0,1,85.7
86,8,0,0,0,0,0,0,1,0,1,3,1,0,1,1,0,0,0,1,5,1,6,3,7,5,5,7,0,5,0,0,1,0,0,1,0,0,0,0,1,1,86.7
87,8,0,0,0,0,0,0,1,0,2,3,1,0,1,1,0,0,0,1,7,1,2,2,6,5,4,7,1,20,0,0,1,0,0,0,1,0,0,1,0,1,87.7
88,14,0,0,0,0,0,1,1,0,2,2,2,1,0,0,0,0,0,1,6,2,3,3,4,4,4,7,0,30,1,0,0,0,0,1,0,0,0,0,1,1,88.7
89,15,0,0,1,0,0,0,0,0,2,5,2,1,0,0,0,0,0,1,7,3,7,5,7,7,7,7,0,5,0,0,1,0,0,0,0,1,0,1,0,1,89.7
90,8,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,1,0,1,6,2,5,2,7,6,4,7,0,30,0,1,0,0,0,0,0,1,0,1,0,1,90.7
91,13,0,0,1,0,0,0,0,0,2,7,2,1,0,0,0,0,0,1,7,3,3,0,5,5,5,7,0,30,1,0,0,0,0,0,1,0,0,1,0,1,91.7
92,13,0,0,1,0,0,0,1,0,3,7,2,1,0,0,0,0,0,1,7,3,6,7,6,6,7,7,0,30,0,1,0,0,0,1,0,0,0,1,0,1,92.7
93,14,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,1,7,2,4,4,6,6,4,7,1,10,0,0,1,0,0,1,0,0,0,1,0,1,93.7
94,9,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,7,1,6,7,7,7,7,7,0,30,0,0,0,1,1,0,0,0,0,1,0,1,94.7
95,10,0,0,0,0,1,0,0,1,3,2,2,1,0,0,0,0,0,1,7,1,5,4,7,7,7,7,0,5,0,0,1,0,0,1,0,0,0,1,0,1,95.7
96,9,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,7,2,7,7,7,7,7,7,0,20,1,0,0,0,0,0,1,0,0,1,0,1,96.7
97,15,0,0,0,1,0,0,0,0,2,4,2,1,0,0,0,0,0,1,7,3,7,7,7,0,0,7,0,20,0,1,0,0,1,0,0,0,0,0,1,1,97.7
98,14,0,0,0,0,0,0,1,0,1,7,1,1,0,0,0,0,0,1,7,1,5,4,5,5,5,7,1,10,1,0,0,0,0,1,0,0,0,1,0,1,98.7
99,14,0,1,0,0,0,0,1,0,1,7,2,1,0,0,0,0,0,1,7,4,7,5,7,7,7,7,1,10,0,1,0,0,0,0,0,1,0,1,0,1,99.7
100,15,0,0,0,1,0,0,0,0,2,7,2,1,0,0,0,0,1,1,7,4,7,7,7,7,7,7,0,20,0,0,0,1,0,0,0,1,0,1,0,1,100.7
101,9,0,1,0,0,0,0,0,0,2,7,4,1,0,0,0,1,0,1,7,2,5,6,7,6,7,7,1,30,0,0,0,1,0,1,0,0,1,0,0,1,101.7
102,15,0,0,0,0,1,0,0,0,2,7,2,1,0,0,1,0,0,1,7,3,6,6,7,7,7,7,0,30,0,1,0,0,1,0,0,0,1,0,0,1,102.7
103,13,0,0,0,0,1,1,0,0,2,5,1,1,0,0,0,0,0,1,7,2,7,7,7,6,7,7,1,5,0,0,1,0,0,0,0,1,1,0,0,1,103.7
104,9,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,0,0,1,7,2,4,7,7,7,4,7,0,30,0,0,1,0,0,0,1,0,0,1,0,1,104.7
105,13,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,7,2,7,7,7,7,7,7,0,5,1,0,0,0,1,0,0,0,0,1,0,1,105.7
106,10,0,1,0,0,0,0,0,0,2,7,2,0,0,1,1,0,0,1,5,3,6,5,7,7,7,7,1,0,0,1,0,0,0,0,0,1,0,0,1,1,106.7
107,8,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,1,7,1,3,7,7,5,2,7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,107.7
108,10,0,0,1,0,0,0,0,0,3,7,2,0,0,1,0,0,0,1,6,3,1,4,4,3,3,7,1,0,0,0,1,0,0,0,1,0,0,1,0,1,108.7
109,10,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,1,6,3,5,5,6,3,3,7,0,20,0,0,0,1,0,1,0,0,1,0,0,1,109.7
110,8,0,1,1,0,0,0,0,0,2,7,1,1,0,0,0,0,0,1,7,4,4,7,7,7,7,7,1,20,1,0,0,0,1,0,0,0,0,0,1,1,110.7
111,13,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,7,2,5,5,5,5,5,7,0,10,0,0,1,0,0,1,0,0,0,0,1,1,111.7
112,8,0,1,0,0,0,0,0,0,3,7,1,1,0,0,0,0,0,1,7,3,4,6,7,5,7,7,0,5,1,0,0,0,1,0,0,0,0,0,1,1,112.7
113,15,0,1,0,0,0,0,1,0,2,7,2,1,0,0,0,0,0,1,7,3,5,2,7,7,5,7,0,30,1,0,0,0,0,0,0,1,1,0,0,1,113.7
114,9,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,7,1,5,4,5,6,5,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,114.7
115,13,0,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,1,7,1,7,7,7,7,7,7,0,30,0,0,0,1,0,0,1,0,0,0,1,1,115.7
116,14,0,0,0,0,1,0,0,0,1,5,2,0,1,0,0,0,0,1,7,1,3,3,4,7,7,7,1,30,0,1,0,0,0,0,1,0,0,1,0,1,116.7
117,10,0,0,0,0,1,0,0,0,1,7,2,0,1,0,0,0,0,1,6,3,1,1,1,1,1,7,0,30,1,0,0,0,0,0,0,1,0,1,0,1,117.7
118,10,0,0,0,1,0,0,0,0,2,6,2,0,1,0,0,0,0,1,7,3,2,4,4,5,4,7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,118.7
119,15,0,1,0,0,0,0,1,0,2,7,2,0,1,0,0,0,0,1,6,2,3,3,7,3,5,7,0,5,1,0,0,0,0,0,0,1,0,1,0,1,119.7
120,10,0,0,1,0,0,0,0,0,1,6,2,0,1,0,0,0,0,1,6,2,1,1,1,5,4,7,1,20,0,0,0,1,1,0,0,0,0,1,0,1,120.7
121,10,0,1,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,1,5,2,5,4,5,2,2,7,1,10,0,0,0,1,1,0,0,0,0,0,1,1,121.7
122,15,0,0,0,0,0,1,0,0,2,6,1,0,0,1,0,0,0,1,7,1,6,6,6,6,7,7,1,5,1,0,0,0,0,1,0,0,1,0,0,1,122.7
123,13,0,1,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,1,7,3,7,7,7,7,7,7,0,20,0,1,0,0,0,1,0,0,0,0,1,1,123.7
124,14,0,1,0,1,0,0,0,0,1,7,4,1,0,0,0,0,0,1,7,3,0,7,7,7,4,7,1,10,0,1,0,0,1,0,0,0,1,0,0,1,124.7
125,15,0,0,1,0,0,0,0,0,1,7,2,1,0,0,0,0,0,1,6,4,3,4,4,6,4,7,1,0,0,0,0,1,0,0,1,0,0,1,0,1,125.7
126,15,0,0,0,0,1,0,0,0,2,7,2,0,0,1,1,0,0,1,7,3,7,4,7,7,4,7,0,10,0,0,0,1,0,0,1,0,0,0,1,1,126.7
127,10,0,0,0,0,0,0,1,0,1,5,1,0,1,0,0,0,0,1,6,2,2,2,3,5,6,7,0,10,0,0,0,1,1,0,0,0,1,0,0,1,127.7
128,9,0,0,0,1,0,0,0,0,1,7,1,0,1,0,0,1,0,1,7,1,7,7,6,7,7,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1,128.7
131,13,0,0,1,0,0,1,0,0,2,7,2,1,0,0,0,0,0,1,7,2,5,5,5,7,5,7,1,5,0,1,0,0,1,0,0,0,1,0,0,1,131.7
132,8,0,0,1,0,0,0,0,0,2,4,2,1,0,0,0,0,0,1,7,1,6,7,7,6,6,7,1,5,0,1,0,0,1,0,0,0,1,0,0,1,132.7
133,8,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,7,3,5,4,7,5,5,7,1,0,0,0,1,0,1,0,0,0,0,1,0,1,133.7
134,15,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,0,0,1,5,2,7,7,7,7,7,7,1,30,0,1,0,0,0,0,1,0,1,0,0,1,134.7
135,13,0,1,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,1,7,1,5,5,4,6,4,7,1,5,0,0,0,1,1,0,0,0,0,1,0,1,135.7
136,13,0,0,0,0,0,0,1,0,1,7,2,0,0,1,1,0,0,1,7,3,2,2,4,5,6,7,1,10,0,0,0,1,0,0,0,1,0,1,0,1,136.7
137,8,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,5,1,5,6,6,4,4,7,1,20,0,0,0,1,1,0,0,0,0,1,0,1,137.7
138,10,0,0,0,1,0,0,0,0,2,5,1,1,0,0,0,0,0,1,7,1,4,3,4,5,6,7,1,30,0,1,0,0,0,0,0,1,1,0,0,1,138.7
139,13,0,0,0,0,0,0,1,0,1,6,2,1,0,0,0,0,0,1,7,4,2,3,4,7,1,7,1,30,1,0,0,0,0,1,0,0,1,0,0,1,139.7
140,15,0,0,0,1,0,0,0,0,2,5,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,30,0,0,0,1,0,0,1,0,0,0,1,1,140.7
141,9,0,0,0,0,0,1,0,0,2,5,1,1,0,0,0,1,0,1,7,2,6,7,7,7,7,7,1,10,0,0,1,0,1,0,0,0,0,0,1,1,141.7
142,15,0,0,0,0,0,0,1,0,3,3,2,1,0,0,0,0,0,1,7,3,4,5,5,5,5,7,0,5,1,0,0,0,0,1,0,0,0,0,1,1,142.7
143,10,0,0,0,0,0,0,1,0,2,3,2,0,1,0,0,0,0,1,6,2,7,7,7,7,7,7,1,30,0,0,1,0,1,0,0,0,0,1,0,1,143.7
144,9,0,1,1,0,0,0,0,0,1,5,2,1,0,0,0,0,0,1,7,3,1,3,7,7,4,7,0,20,0,0,0,1,1,0,0,0,0,1,0,1,144.7
145,14,0,0,1,0,0,0,0,0,2,4,4,1,0,0,0,0,0,1,7,3,5,0,7,7,7,7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,145.7
146,10,0,0,0,0,0,0,1,0,2,6,2,1,0,0,0,0,0,1,7,3,4,4,6,7,4,7,1,0,0,1,0,0,0,0,1,0,1,0,0,1,146.7
147,15,0,1,0,0,1,0,1,0,3,6,2,0,0,1,0,0,0,1,0,3,4,3,3,0,3,7,1,20,0,0,0,1,0,1,0,0,0,0,1,1,147.7
148,13,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,1,1,1,7,3,7,6,6,6,6,7,0,5,0,1,0,0,0,1,0,0,0,1,0,1,148.7
149,9,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,1,0,1,1,1,1,1,0,0,7,7,0,20,1,0,0,0,0,0,1,0,1,0,0,1,149.7
150,14,0,1,0,0,0,0,0,0,3,7,2,0,0,1,0,0,0,1,4,1,6,5,6,5,6,7,0,5,0,1,0,0,1,0,0,0,0,0,1,1,150.7
151,10,0,0,1,0,0,0,0,0,2,7,2,0,0,0,0,0,1,1,5,2,6,6,6,6,6,7,1,30,0,1,0,0,1,0,0,0,0,0,1,1,151.7
152,9,0,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,1,6,4,2,7,5,5,3,7,0,20,1,0,0,0,0,1,0,0,0,0,1,1,152.7
153,9,0,0,1,0,0,0,0,0,1,5,1,0,0,1,0,0,0,1,7,1,3,3,5,3,5,7,0,0,1,0,0,0,0,1,0,0,0,0,1,1,153.7
154,9,0,1,0,0,0,0,0,0,2,7,2,0,1,0,0,0,1,1,7,1,7,7,7,7,7,7,1,10,0,0,1,0,1,0,0,0,0,1,0,1,154.7
155,14,0,0,1,0,0,0,0,1,2,7,2,0,0,1,0,0,0,1,4,3,0,5,4,7,6,7,0,5,0,0,1,0,0,0,1,0,0,1,0,1,155.7
156,15,0,1,0,0,0,0,0,0,2,7,2,0,0,0,0,0,1,1,5,3,5,6,6,7,6,7,1,10,0,0,1,0,1,0,0,0,1,0,0,1,156.7
157,15,0,0,0,0,1,0,0,0,2,5,2,0,0,1,0,0,0,1,5,3,4,5,6,6,6,7,0,30,1,0,0,0,1,0,0,0,0,0,1,1,157.7
158,14,0,0,0,0,1,0,0,1,2,7,2,0,1,0,0,0,0,1,5,2,7,4,5,5,5,7,0,5,0,0,0,1,0,0,1,0,1,0,0,1,158.7
159,10,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0,1,1,0,1,0,4,5,4,5,7,1,20,1,0,0,0,0,0,0,1,0,0,1,1,159.7
160,15,0,1,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,1,7,2,4,5,5,5,5,7,1,20,1,0,0,0,0,1,0,0,1,0,0,1,160.7
161,15,0,1,0,0,0,0,0,0,2,7,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,7,0,10,0,0,1,0,1,0,0,0,1,0,0,1,161.7
162,15,0,0,0,1,0,0,0,0,1,7,2,0,0,0,0,0,1,1,3,1,5,5,5,5,5,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,162.7
163,15,0,0,1,0,0,0,0,0,2,5,1,0,0,0,0,1,0,1,5,2,7,7,7,7,7,7,0,20,0,1,0,0,0,0,1,0,0,1,0,1,163.7
164,14,0,0,1,0,0,0,0,0,2,6,2,0,0,0,1,0,0,1,6,2,7,6,7,5,5,7,0,20,1,0,0,0,0,1,0,0,0,1,0,1,164.7
165,13,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,1,1,6,4,3,3,4,5,5,7,1,5,1,0,0,0,1,0,0,0,1,0,0,1,165.7
166,9,0,1,0,0,0,0,0,0,2,7,1,1,0,0,0,0,0,1,6,2,2,2,2,5,5,7,1,0,0,0,0,1,0,1,0,0,0,0,1,1,166.7
167,9,0,0,1,0,0,0,0,1,2,6,1,0,0,0,0,0,1,1,6,3,5,6,6,5,4,7,0,10,0,1,0,0,0,1,0,0,0,0,1,1,167.7
168,15,0,1,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,1,6,2,6,6,6,0,6,7,0,5,0,1,0,0,0,1,0,0,1,0,0,1,168.7
169,15,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,1,1,7,1,7,7,7,7,7,7,0,20,1,0,0,0,1,0,0,0,0,1,0,1,169.7
170,14,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,5,2,5,5,5,6,5,7,0,10,0,0,0,1,0,1,0,0,1,0,0,1,170.7
171,14,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,7,1,5,7,7,7,7,7,0,10,0,1,0,0,1,0,0,0,1,0,0,1,171.7
172,10,0,0,1,0,0,0,0,0,2,6,2,0,0,1,1,0,0,1,7,1,7,7,7,7,7,7,1,30,0,0,0,1,0,0,0,1,1,0,0,1,172.7
173,15,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,1,1,4,4,3,3,3,4,5,7,0,20,0,0,0,1,0,0,1,0,1,0,0,1,173.7
174,10,0,0,0,0,1,0,0,0,2,6,2,1,0,0,0,0,0,1,7,4,7,7,7,5,3,7,0,5,0,1,0,0,1,0,0,0,1,0,0,1,174.7
175,13,0,0,0,0,0,0,0,1,2,7,2,0,0,0,0,0,1,1,6,2,6,7,7,7,2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,1,175.7
176,10,0,0,1,0,0,0,0,0,2,5,2,0,0,1,0,0,0,1,0,3,6,6,6,6,7,7,1,0,1,0,0,0,1,0,0,0,0,0,1,1,176.7
177,14,0,0,0,1,0,0,0,0,1,7,2,0,1,0,0,0,0,1,5,3,4,4,4,6,6,7,1,5,1,0,0,0,0,0,1,0,0,1,0,1,177.7
178,14,0,0,1,0,0,0,0,0,2,6,2,0,0,0,1,0,0,1,4,2,5,5,5,2,3,7,1,5,1,0,0,0,0,0,0,1,0,0,1,1,178.7
179,14,0,0,1,0,0,0,0,0,2,7,2,0,0,0,0,0,1,1,7,2,7,7,7,6,7,7,1,20,0,0,1,0,1,0,0,0,0,1,0,1,179.7
180,15,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,1,1,7,2,3,3,3,4,5,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,180.7
181,14,0,0,1,0,0,0,0,0,2,7,2,0,0,1,1,0,0,1,6,4,7,6,6,7,7,7,1,5,0,1,0,0,0,0,1,0,0,0,1,1,181.7
182,8,0,1,1,0,0,0,0,0,2,7,1,0,0,1,0,0,0,1,7,2,6,7,7,6,7,7,1,5,0,1,0,0,0,0,1,0,0,0,1,1,182.7
183,14,0,1,0,0,0,1,0,0,2,7,0,0,0,1,0,0,0,1,6,3,4,4,4,7,6,7,1,20,0,1,0,0,0,0,0,1,0,1,0,1,183.7
184,10,0,0,0,0,0,0,1,0,2,5,4,0,0,0,0,0,1,1,4,3,6,6,6,5,3,7,1,10,0,0,0,1,1,0,0,0,1,0,0,1,184.7
185,15,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,6,2,6,5,6,5,5,7,1,5,0,0,0,1,0,0,1,0,0,1,0,1,185.7
186,10,0,0,0,0,0,0,1,1,3,7,2,0,0,0,0,0,1,1,5,1,4,6,4,5,4,7,0,30,0,0,0,1,0,0,1,0,0,0,1,1,186.7
187,15,0,0,1,0,0,0,0,0,1,7,2,0,0,0,1,0,0,1,5,2,5,4,4,5,5,7,0,10,0,1,0,0,0,0,0,1,0,0,1,1,187.7
188,13,0,1,0,0,0,0,0,0,3,7,2,0,0,0,0,0,1,1,0,4,6,6,6,6,7,7,1,5,0,1,0,0,0,0,1,0,0,1,0,1,188.7
189,15,0,0,1,0,0,0,0,0,2,7,2,0,0,1,0,0,0,1,4,3,2,3,3,3,1,7,1,20,0,1,0,0,0,0,1,0,1,0,0,1,189.7
190,13,0,0,0,0,0,0,1,0,1,7,2,0,0,0,0,0,1,1,5,3,5,5,3,4,0,7,1,30,1,0,0,0,0,0,1,0,0,1,0,1,190.7
191,13,0,0,1,0,0,0,1,0,3,6,2,0,0,0,0,0,1,1,6,4,5,6,6,6,3,7,1,5,1,0,0,0,0,0,1,0,0,0,1,1,191.7
192,14,0,0,0,0,0,1,0,0,2,5,1,1,0,0,0,0,0,1,7,3,7,2,7,4,7,7,1,5,0,0,1,0,0,1,0,0,1,0,0,1,192.7
193,8,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,1,7,1,7,7,7,7,7,7,0,20,1,0,0,0,1,0,0,0,0,0,1,1,193.7
194,9,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,7,2,0,7,7,7,7,7,1,30,1,0,0,0,0,1,0,0,1,0,0,1,194.7
195,15,0,0,0,0,0,0,1,0,3,7,2,0,1,0,0,0,0,1,0,3,5,5,6,4,5,7,1,30,0,0,0,1,1,0,0,0,1,0,0,1,195.7
196,15,0,1,0,0,0,0,0,0,2,7,1,0,0,0,0,1,0,1,3,1,5,4,4,6,6,7,0,0,0,0,1,0,0,0,0,1,0,0,1,1,196.7
197,13,0,0,1,0,0,0,0,0,3,7,2,0,0,0,0,0,1,1,7,2,3,4,6,6,5,7,1,10,0,1,0,0,0,0,0,1,0,0,1,1,197.7
198,13,0,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,1,1,5,1,6,5,6,5,5,7,1,5,0,0,0,1,1,0,0,0,1,0,0,1,198.7
199,14,0,0,0,0,1,0,0,0,1,7,2,0,0,1,0,0,0,1,0,3,0,7,7,7,7,7,1,30,0,0,0,1,1,0,0,0,0,1,0,1,199.7
200,9,0,0,1,0,0,0,0,0,1,7,2,0,1,0,0,0,0,1,4,1,4,4,3,4,5,7,1,0,0,0,0,1,1,0,0,0,0,1,0,1,200.7
201,15,0,0,1,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,0,3,6,5,7,7,7,7,0,10,1,0,0,0,1,0,0,0,0,1,0,1,201.7
202,8,0,1,1,0,0,0,0,0,2,4,2,0,0,1,0,0,0,1,7,2,5,7,7,6,6,7,1,5,0,0,1,0,0,0,0,1,0,0,1,1,202.7
203,10,0,0,0,1,0,0,0,0,2,7,2,0,0,1,0,0,0,1,0,3,6,5,7,6,6,7,1,5,0,0,0,1,1,0,0,0,0,0,1,1,203.7
204,13,0,1,0,0,0,1,0,0,2,7,2,0,0,1,0,0,0,1,7,3,7,0,7,4,0,7,1,10,0,0,1,0,0,1,0,0,0,1,0,1,204.7
205,13,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,2,3,3,3,3,3,3,7,0,5,1,0,0,0,1,0,0,0,1,0,0,1,205.7
206,9,0,1,0,0,0,0,0,0,1,6,2,0,0,0,0,0,1,1,7,1,7,5,7,6,6,7,0,10,0,1,0,0,0,1,0,0,0,1,0,1,206.7
207,9,0,1,0,0,0,0,0,0,2,6,2,0,0,0,0,0,1,1,6,1,7,5,5,5,7,7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,207.7
